lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L01242,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01577,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00259,CHUCK_02,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L01278,CHUCK_10,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01472,CHUCK_06,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L02534,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02825,CHUCK_08,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L00531,CHUCK_06,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01381,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02187,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01207,CHUCK_02,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L02305,CHUCK_02,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00973,CHUCK_03,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01099,CHUCK_08,te ayudo con soporte tecnico paso a paso.,soporte,1,frio
L02467,CHUCK_02,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01301,CHUCK_03,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L01684,CHUCK_02,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01167,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02383,CHUCK_02,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02519,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02420,CHUCK_07,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L02760,CHUCK_01,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00010,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02757,CHUCK_08,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02411,CHUCK_02,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02178,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02530,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L02731,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00465,CHUCK_01,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01606,CHUCK_05,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02451,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02311,CHUCK_06,retomo la conversacion para ayudarte con la decision.,seguimiento,1,frio
L01710,CHUCK_10,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01795,CHUCK_04,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02729,CHUCK_05,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00378,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00776,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00710,CHUCK_02,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01826,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01934,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L02673,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00559,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02720,CHUCK_09,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L01059,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02622,CHUCK_08,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L02738,CHUCK_07,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00172,CHUCK_05,"si quieres, te envio una tabla comparativa clara.",comparacion,0,caliente
L01382,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02472,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02754,CHUCK_10,podemos resolver esa objecion con una opcion mas flexible.,objecion,1,frio
L02665,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02551,CHUCK_08,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02545,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01421,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02208,CHUCK_05,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00402,CHUCK_08,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L02359,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00642,CHUCK_05,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02174,CHUCK_06,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00048,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02062,CHUCK_10,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02276,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00156,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01868,CHUCK_09,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L00768,CHUCK_02,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01150,CHUCK_07,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L01333,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02608,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L00461,CHUCK_02,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L02229,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00853,CHUCK_02,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00330,CHUCK_07,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00787,CHUCK_09,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01140,CHUCK_09,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00251,CHUCK_05,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01196,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00239,CHUCK_02,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00551,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01775,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00673,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01079,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L02325,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01527,CHUCK_10,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00002,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L00144,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00780,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01915,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01155,CHUCK_08,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L02513,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02047,CHUCK_06,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00065,CHUCK_10,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,1,frio
L01426,CHUCK_09,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01209,CHUCK_04,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00972,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00164,CHUCK_07,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00911,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,1,frio
L01561,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00370,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02176,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00371,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00300,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00118,CHUCK_10,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L01062,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01133,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00481,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02088,CHUCK_01,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L01950,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01858,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L00292,CHUCK_02,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,1,tibio
L01309,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02743,CHUCK_05,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00056,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00562,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01768,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01248,CHUCK_06,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02983,CHUCK_03,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L00650,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00880,CHUCK_01,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02122,CHUCK_08,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02389,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01568,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L02394,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00983,CHUCK_04,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L00568,CHUCK_08,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00890,CHUCK_07,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L00892,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00813,CHUCK_03,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01751,CHUCK_02,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,1,frio
L02847,CHUCK_05,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00968,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00715,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02827,CHUCK_01,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01960,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02548,CHUCK_04,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00389,CHUCK_09,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01745,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L00197,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02951,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00212,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02792,CHUCK_05,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02139,CHUCK_03,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00160,CHUCK_01,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01034,CHUCK_03,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L00331,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L01206,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L00329,CHUCK_04,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00373,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L00735,CHUCK_03,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L00891,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00667,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02250,CHUCK_02,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L00554,CHUCK_08,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L00311,CHUCK_08,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02449,CHUCK_08,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02375,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00296,CHUCK_08,"hola, un gusto saludarte. en que te asesoro?",saludo,1,frio
L01742,CHUCK_04,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02179,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02726,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02329,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02885,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00312,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00171,CHUCK_08,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00129,CHUCK_05,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01141,CHUCK_04,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01374,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00924,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00904,CHUCK_02,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,1,frio
L00502,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,1,tibio
L00323,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02714,CHUCK_10,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02947,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01109,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02638,CHUCK_03,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02660,CHUCK_03,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00477,CHUCK_04,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
