lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L00307,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L00308,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L00309,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00310,CHUCK_03,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00311,CHUCK_08,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00312,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00313,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00314,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00315,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L00316,CHUCK_10,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L00317,CHUCK_02,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00318,CHUCK_08,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00319,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00320,CHUCK_02,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00321,CHUCK_10,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00322,CHUCK_02,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00323,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00324,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L00325,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L00326,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00327,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00328,CHUCK_02,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,1,frio
L00329,CHUCK_04,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00330,CHUCK_07,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00331,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L00332,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00333,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00334,CHUCK_06,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,1,tibio
L00335,CHUCK_05,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00336,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00337,CHUCK_03,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00338,CHUCK_02,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00339,CHUCK_04,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L00340,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00341,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00342,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L00343,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,1,tibio
L00344,CHUCK_04,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00345,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00346,CHUCK_06,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L00347,CHUCK_05,"hola, un gusto saludarte. en que te asesoro?",saludo,1,frio
L00348,CHUCK_06,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00349,CHUCK_01,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L00350,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L00351,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00352,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L00353,CHUCK_03,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L00354,CHUCK_05,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L00355,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00356,CHUCK_10,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L00357,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00358,CHUCK_05,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00359,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00360,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00361,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00362,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L00363,CHUCK_04,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00364,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00365,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00366,CHUCK_08,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L00367,CHUCK_09,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00368,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00369,CHUCK_01,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L00370,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00371,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00372,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,1,tibio
L00373,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L00374,CHUCK_05,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00375,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L00376,CHUCK_08,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L00377,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L00378,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00379,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00380,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00381,CHUCK_05,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00382,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00383,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00384,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00385,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00386,CHUCK_04,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L00387,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00388,CHUCK_01,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00389,CHUCK_09,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00390,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00391,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L00392,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,1,tibio
L00393,CHUCK_05,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L00394,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00395,CHUCK_03,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00396,CHUCK_09,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00397,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00398,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L00399,CHUCK_10,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00400,CHUCK_07,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00401,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00402,CHUCK_08,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00403,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L00404,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L00405,CHUCK_05,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00406,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00407,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00408,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00409,CHUCK_05,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L00410,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L00411,CHUCK_10,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00412,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,1,frio
L00413,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00414,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L00415,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00416,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00417,CHUCK_06,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00418,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00419,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00420,CHUCK_05,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00421,CHUCK_09,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00422,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00423,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00424,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00425,CHUCK_09,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00426,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,1,frio
L00427,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00428,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00429,CHUCK_03,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00430,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00431,CHUCK_07,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L00432,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L00433,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00434,CHUCK_10,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00435,CHUCK_06,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00436,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00437,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00438,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L00439,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00440,CHUCK_08,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L00441,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00442,CHUCK_06,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00443,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00444,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00445,CHUCK_05,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,1,frio
L00446,CHUCK_07,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L00447,CHUCK_10,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L00448,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00449,CHUCK_06,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00450,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00451,CHUCK_02,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L00452,CHUCK_10,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L00453,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00454,CHUCK_03,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00455,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L00456,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio
L00457,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L00458,CHUCK_07,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00459,CHUCK_05,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00460,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L00461,CHUCK_02,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00462,CHUCK_06,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,caliente
L00463,CHUCK_02,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L00464,CHUCK_04,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L00465,CHUCK_01,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00466,CHUCK_10,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00467,CHUCK_08,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L00468,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00469,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio
L00470,CHUCK_03,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,tibio
L00471,CHUCK_10,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L00472,CHUCK_03,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00473,CHUCK_02,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L00474,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L00475,CHUCK_09,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00476,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00477,CHUCK_04,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L00478,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00479,CHUCK_05,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L00480,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00481,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
